value
7928.561
8056.268
7750.526
7793.818
6625.941
6298.553
8116.332
8136.518
8026.66
6866.238
7986.456
8151.247
8196.769
8198.506
7412.542
8157.998
8291.199
8199.789
8317.297
7705.935
8287.265
8191.92
8610.644
8270.077
7270.338
7947.342
8197.71
8096.716
8138.161
7796.224
8017.025
7970.641
7877.74
7752.333
6533.937
6218.197
5638.368
5258.331
6488.591
5149.023
5263.809
5873.341
6799.96
6809.477
7019.175
7505.797
7662.876
7731.434
7672.907
7718.598
8349.546
8498.856
8417.626
7908.915
7557.602
8173.276
8171.264
8412.683
8569.921
7902.323
8625.099
8221.898
8456.853
8496.177
7376.758
8490.728
8687.402
8834.753
8795.975
7634.439
8924.199
8902.315
8832.589
8808.561
7579.404
8464.405
8974.119
8899.61
9042.398
7877.456
8540.304
8523.202
8750.251
8822.258
8751.55
9661.112
9591.078
8135.84
9064.568
7976.592
7510.69
7833.455
8422.933
9192.545
9401.936
11093.777
10981.29
9951.479
10611.693
9281.665
10104.499
11050.093
11647.51
11405.53
10599.622
11009.635
11458.699
11666.511
11748.651
9620.003
10122.129
10785.316
11146.809
11589.487
10378.257
10754.006
10835.28
11975.373
12724.202
10693.007
11196.051
12196.396
12484.535
11182.217
10081.07
11418.533
12456.808
12330.341
13734.859
11702.97
11030.149
10739.082
10084.71
11175.779
13553.504
14644.515
15180.2
15327.089
15204.781
10723.211
10953.7
11222.774
11788.248
12581.3
9581.296
9688.566
9633.495
9265.983
9489.682
9154.717
10658.578
10459.53
10150.741
10277.665
8919.715
9743.858
9540.057
10274.682
9777.756
9005.588
10313.533
10380.05
10881.456
10725.559
9678.587
11868.933
11297.776
10110.332
9570.59
9920.055
11309.731
10874.17
11095.857
11187.748
9991.007
10609.26
9629.513
9434.791
9449.366
7913.1
8655.789
10189.643
11577.056
11748.547
9314.956
9863.053
10073.012
9679.974
10255.004
11006.418
10034.494
9881.947
9579.77
10186.7
10265.386
10603.6
9787.108
10999.954
8991.642
8718.302
9735.903
9706.15
9814.254
9761.713
9622.954
10133.971
9688.925
8885.482
8914.526
8888.055
9603.929
9130.268
8867.274
8900.584
8851.852
9261.892
9077.119
9317.454
9613.451
8425.85
9236.662
9335.209
8598.605
8960.43
8817.172
9495.942
9737.456
9868.787
9188.387
8337.374
9261.412
9569.393
9471.834
9571.269
8671.218
8513.153
9499.181
9056.697
8671.376
8257.603
8921.451
9079.166
9230.313
9166.585
8657.172
9406.737
9507.757
9537.182
9867.881
7958.673
8715.772
8553.039
8691.807
8750.733
8068.677
8731.682
8734.237
9074.288
9151.487
8412.45
8948.747
8936.165
9172.799
9150.714
7575.693
7352.138
6815.012
8412.216
8811.247
8410.263
8857.606
8630.6
8729.223
8515.675
8338.115
8971.957
8987.807
9197.329
8908.435
8083.026
8893.44
9037.753
8646.709
8928.611
7821.282
8454.647
8116.26
8181.324
7515.501
5613.742
6185.141
5496.891
5623.86
5676.794
6875.465
7310.486
7831.048
8015.146
8340.095
7858.402
8970.601
9067.877
9277.818
9397.359
8055.832
8808.568
8260.329
9155.992
9201.353
8365.019
9308.315
9342.233
8950.788
8747.479
8191.851
9061.579
9204.06
9512.197
9322.854
8315.539
9115.878
9568.041
9740.781
10189.928
8494.397
9232.042
9251.658
9560.995
9785.621
9287.138
9415.138
9523.599
9840.152
9759.869
9232.583
10300.319
10686.989
10877.611
10831.316
9506.481
9536.158
9890.253
10140.868
10819.584
11029.295
11928.821
11796.67
12191.082
12132.799
10141.586
9113.115
7705.284
7911.729
9645.586
9935.388
10971.751
10274.044
9928.491
9785.597
9853.612
11122.067
11261.942
12164.041
13100.748
14438.148
13460.385
11253.883
10841.966
11512.966
12214.268
11708.483
11210.129
10605.749
10700.345
9677.889
11159.092
11764.589
12230.173
12715.271
13706.798
15106.589
15138.652
15474.904
14789.111
13899.093
12117.383
12088.095
13755.631
14754.138
14887.159
11786.283
12785.9
14288.314
15369.8
13616.793
12571.31
12262.147
11286.972
11352.244
14228.348
16066.499
13826.553
12440.586
13577.871
12551.619
12956.606
13728.836
14665.131
15092.042
12655.435
13645
13530.797
12697.259
12174.132
13091.648
12816.421
12268.858
12731.969
10537.958
9726.926
10419.889
12207.29
13773.143
12813.811
13830.266
14810.427
15927.34
14651.643
14282.304
12697.077
12437.19
11310.542
11563.993
11068.768
11833.761
12184.905
11828.207
12277.871
11617.11
4512.8
4148.15
4637.25
5006.26
5312.87
5311.47
5235.43
4410.61
5279.71
5275.47
5304.71
5147.89
4760.54
5403.16
5265.11
5354.11
5355.21
4991.75
5252.51
5290.3
5413.53
5313.37
4749.58
5216.47
5120.27
4783.01
5043.11
4463.43
4855.23
4788.66
4260.2
4533.69
3765.15
3598.12
3341.01
4014.45
3285.25
3509.34
3787.84
4533.94
4800.27
4942.39
4443.37
4844.97
5064.37
5026.17
5087.9
4773.62
5290.97
5302.55
5263.8
5276.26
5110.25
5681.987
5860.924
6037.139
5903.781
5457.543
6228.48
5288.925
5616.496
5683.669
5215.8
6066.004
6129.081
6347.154
6486.047
5966.976
6234.702
6083.929
5526.861
5511.705
5178.356
5574.563
5840.491
5905.379
5860.922
6402.789
6558.547
5910.547
6035.621
5654.695
5584.642
5993.195
5856.496
5941.304
5306.916
6902.42
7219.058
7313.126
7750.468
7948.517
6454.268
7028.988
6833.461
7199.852
7733.332
6887.636
7150.558
8073.242
7814.376
7515.282
6847.326
8265.731
8812.667
8981.588
9270.962
7579.346
7926.148
8814.55
8536.042
8922.316
6567.001
7724.17
7998.294
8126.063
7590.949
6995.777
7978.345
8170.415
8509.595
8719.441
7619.705
7817.841
7944.218
6185.308
7353.204
8431.675
9202.972
9700.136
10058.278
10067.4
6463.091
7551.345
7371.704
7934.696
8311.92
8003.412
9005.281
9000.067
8560.576
8000.624
6964.467
7496.945
7336.459
8155.712
7524.312
6102.463
6700.966
6526.017
5957.682
6065.587
5426.627
5714.803
5869.97
6076.699
6323.397
7335.282
8026.965
7910.924
7805.769
7788.884
8511.432
9164.961
9366.018
7890.774
8101.971
8875.852
9092.744
9052.893
7920.863
8230.088
6480.739
6808.771
6610.046
5733.479
6586.307
7693.31
8024.017
7008.223
6854.206
6897.579
5707.511
6699.57
6226.648
6409.339
6311.609
6227.561
6458.895
6746.743
7016.814
7160.841
6856.146
7775.754
7746.229
7526.631
7088.011
6389.903
6651.058
7400.122
7189.878
6798.541
5166.377
5696.963
5780.599
5776.563
5949.199
5856.332
6357.906
6549.483
6624.291
6571.943
6146.768
6843.026
6875.154
6836.704
6963.387
5657.667
6307.113
6412.672
6234.101
6503.295
6038.442
6746.277
6727.727
6677.801
6544.004
5907.843
6937.619
6938.669
7019.509
6864.869
5714.794
6582.341
6346.647
5927.388
5953.87
5016.996
6058.078
6173.732
6279.283
6009.205
5176.113
6079.263
6012.961
5796.541
6236.537
5772.698
6049.38
5939.127
6762.024
5850.364
5469.501
5947.916
6029.715
6083.523
6086.297
5589.416
5981.991
5958.01
5774.023
4724.559
5474.265
5846.551
6107.649
6101.014
6194.983
6093.656
6331.856
6314.26
6218.103
6258.832
5653.355
6011.488
6277.23
6253.8
6262.263
5907.324
6681.124
6379.263
6216.879
6138.228
5545.978
6061.576
5604.444
5530.02
5156.838
4364.82
3910.655
3975.729
3608.198
3995.637
4661.233
5166.189
5330.815
5614.292
5754.999
5564.594
5880.003
5864.277
6093.517
6112.018
5846.628
6266.086
6239.017
6387.871
6575.861
5847.057
6404.74
6438.843
6542.996
6273.38
5723.699
6388.416
6479.776
6429.742
6286.356
5981.154
6485.759
6374.565
6377.388
5987.365
5534.67
6035.333
6159.146
6235.237
6152.743
5952.313
6683.105
6817.807
6603.825
6792.631
6416.141
6938.007
7180.058
7409.499
7401.561
6220.406
6775.183
7055.917
6983.516
6920.124
6471.111
7201.275
7453.16
7212.511
7092.528
5970.243
6910.532
7628.819
7954.062
8177.549
7772.326
8635.872
7943.547
8183.465
8011.861
7043.474
7407.527
7640.541
7997.929
8396.282
7395.938
7983.134
7440.485
7831.775
8098.628
7191.539
8392.193
8946.168
9828.881
10566.25
8645.501
8992.613
8513.559
8172.904
8703.426
9636.788
10993.757
11250.541
11633.765
8464.589
9057.108
9656.766
9792.282
9506.755
8773.628
8953.835
9406.132
9572.483
8834.498
8548.98
8506.527
9159.319
7665.793
7685.362
8176.926
10262.537
10708.531
8982.532
8709.587
8624.237
9681.238
10277.293
10431.194
10125.395
9246.731
9301.526
10423.334
10703.356
6557.478
7327.412
8749.913
9845.702
9034.232
8341.398
8800.154
9041.446
10141.625
10533.923
9627.32
8609.947
7216.257
8770.89
7808.764
7754.042
7312.304
7659.526
7922.373
8050.537
8636.133
9504.126
7388.897
7957.586
8086.515
8569.269
7789.153
8283.224
8793.974
8326.115
8004.826
8187.299
6928.386
7731.481
7626.07
7978.095
8445.067
8206.507
8564.861
8250.049
8505.763
8023.777
7109.679
8395.915
8789.183
8969.408
8730.665
7449.708
8352.493
8372.821
7978.003
7737.921
7715.619
8340.109
8323.962
8225.031
7354.727
7015.231
7709.583
7541.342
7285.475
7880.193
7427.795
8182.122
7731.636
7970.25
7984.566
6441.69
6861.665
6797.291
6870.383
6847.132
6571.67
7239.298
6745.625
6538.94
6562.509
6447.037
7306.425
7315.541
7493.594
7329.658
6910.636
7692.284
7670.047
7243.16
6717.505
6231.163
6786.857
6868.232
6749.996
6793.66
6122.137
7040.236
6807.575
6828.428
7047.515
6337.073
7224.808
7070.276
6940.639
6808.467
6166.811
6700.905
6800.148
7005.94
6680.794
6425.495
6715.459
6715.906
6576.844
6462.819
5605.536
6617.413
6847.216
6844.029
6917.663
6408.128
6982.818
6937.483
6641.243
6698.469
5808.968
6610.858
6541.161
6678.304
6722.531
5800.429
5649.784
5035.319
4600.058
4067.76
3921.141
4025.089
4236.867
4570.822
5340.794
5618.692
6215.934
6377.598
6411.859
6375.498
6067.768
6598.369
6791.3
6826.607
6967.115
6549.845
7129.516
7326.929
7389.659
6999.528
6418.259
7044.173
7155.956
7120.545
7256.839
6761.498
7107.828
7051.463
7023.835
7190.834
6859.34
7499.729
7487.709
7285.199
7364.352
6831.776
7627.438
7451.455
7802.564
7990.775
6715.566
7454.848
7651.915
7463.022
7392.997
6588.944
7624.434
7667.046
7588.706
7040.128
7584.878
8661.811
8577.06
7704.576
7601.266
7282.657
7878.449
7905.584
8360.462
8681.126
6917.229
7607.536
7966.741
8115.322
7484.644
6306.961
6604.976
8087.496
8815
8882.567
8168.177
8926.563
8895.206
8907.664
9032.014
8260.495
8563.551
8768.994
8018.137
7761.56
7791.21
9102.994
9269.583
8457.551
8104.179
7988.848
8798.055
9344.783
9605.28
10756.269
12038.158
12273.347
9746.057
8720.264
9034.14
9053.105
10312.46
9476.938
9240.319
10036.787
7726.948
8776.03
9037.926
10035.983
9981.317
9157.467
9932.143
9720.649
9040.05
8744.838
8861.055
9535.066
9420.581
9454.122
9977.378
8792.788
8605.616
8610.498
8624.858
8789.4
7026.84
7848.575
8405.867
8402.021
8235.838
8614.969
9040.214
8502.875
9342.418
9762.369
10572.212
9742.08
10094.899
9463.933
9238.715
8891.077
10355.385
11422.148
11835.376
11115.228
10572.946
9624.867
8657.539
8747.887
8369.327
8667.615
9992.825
11234.339
9255.559
9190.172
8551.751
9383.379
8435.992
8743.5
9155.855
8281.593
9211.421
9178.289
9754.412
8991.096
8701.984
9043.352
9299.492
9681.722
9585.311
8286.782
9835.11
10332.512
10039.376
9906.157
9275.733
8782.127
9453.516
9742.77
9848.799
8738.702
9183.369
8744.414
8491.026
8712.446
7953.335
8574.985
8329.035
8200.167
8538.057
7422.147
7430.224
7681.032
7633.647
7739.062
7154.217
7639.323
7702.733
7918.32
7895.661
7225.451
7601.819
7655.673
7768.462
7971.242
7031.095
7831.567
7568.247
7633.702
7686.265
7477.409
8245.471
8144.381
8406.838
8501.621
7103.658
7773.32
7688.738
7709.101
7562.222
6960.711
7704.988
7924.437
8035.777
7708.776
7151.796
7834.247
8120.37
8220.857
8234.834
7307.314
7985.18
8086.108
8006.553
8137.178
7128.743
8039.531
7625.046
8005.355
7945.013
7251.093
7836.173
7774.283
7682.28
7818.285
6379.399
6275.22
8038.538
8013.349
7845.727
6788.093
7872.228
8111.154
8235.108
8122.558
7344.55
8017.563
8297.277
8134.259
8248.829
7615.464
8185.938
8040.167
8586.595
8156.271
7275.266
7848.248
8027.111
8009.572
8017.276
7684.959
7937.772
7958.391
7741.162
7582.737
6424.653
6125.237
5476.113
5091.303
5719.775
5073.547
5201.902
5834.701
6754.897
6785.806
7010.492
7516.446
7589.392
7776.142
7592.4
7617.001
8274.701
8311.931
8341.505
7891.131
7331.405
8104.599
8149.427
8354.414
8446.638
7832.56
8562.876
8207.106
8351.272
8398.318
7185.897
8535.681
8566.193
8712.909
8769.764
7573.949
8874.663
8820.948
8747.571
8756.922
7759.021
8452.914
8988.879
8830.183
9017.845
7799.896
8562.816
8396.452
8610.776
8677.159
8628.221
9545.036
9475.15
8127.628
9078.046
7852.926
7248.345
7738.465
8913.579
9200.527
9099.944
10867.038
10859.342
9624.746
10381.915
9098.059
10035.767
10834.571
11376.961
11164.149
10581.157
10853.335
11234.309
11367.474
11545.046
9390.831
10035.694
10426.376
10889.034
11386.485
10130.462
10505.506
10619.837
11713.555
12168.359
10225.576
10881.865
11775.558
12123.746
10821.872
9866.332
11223.254
12072.649
12076.42
13136.247
11171.237
10870.718
10601.239
9942.015
10901.663
13140.524
14138.573
14714.064
14726.303
14845.324
10095.662
10815.232
10897.2
11584.677
12108.484
9360.394
9465.655
9516.527
9055.499
9435.548
8877.337
10331.928
10232.932
10049.583
10180.153
8785.764
9530.481
9372.233
10088.697
9610.864
9055.202
10066.692
10328.39
10570.591
10510.63
9477.369
11511.215
10808.331
9934.333
9425.101
9628.852
11163.086
10650.385
10902.728
10956.093
9739.517
10397.38
9539.837
9442.319
9362.453
7810.115
8509.501
10062.019
11096.222
11491.866
9106.561
9708.754
10159.008
10086.662
10011.065
10710.584
9790.414
9658.793
9617.61
9984.531
9656.614
10377.943
9548.924
10518.589
8550.407
8575.012
9631.433
9634.152
9695.342
9613.376
9408.553
9944.177
9554.431
8645.965
8840.141
8755.346
9476.561
9013.988
8810.9
8828.166
8676.874
9147.295
9060.661
9239.212
9490.325
8295.978
9148.413
9219.869
8572.744
8870.076
8685.182
9321.865
9608.163
9753.889
9139.22
8428.664
9148.115
9531.223
9418.752
9509.517
8692.643
8421.728
9487.716
8975.246
8590.273
8098.387
8893.721
9062.826
9125.279
9022.421
8565.781
9299.11
9447.561
9468.835
9609.598
7982.371
8651.663
8548.851
8633.987
8767.999
8056.259
8669.389
8622.519
8825.512
9080.218
8236.577
8851.214
8918.045
9044.173
8998.768
7613.598
7355.292
6779.563
8437.365
8785.416
8164.276
9272.579
8791.739
8775.302
8498.594
8268.959
8875.511
8722.039
8835.156
8810.405
7891.41
8168.14
8953.545
8602.107
8659.28
7725.731
8337.215
8077.62
8118.398
7346.86
5438.423
5805.005
5413.028
5500.759
5527.033
6832.293
7203.256
7724.255
7895.25
8212.519
7710.076
8785.984
8996.941
9246.97
9202.319
8017.009
8702.481
8237.872
9072.73
8928.645
8412.26
9119.278
9300.741
8990.545
8710.803
8037.798
8961.428
9104.264
9430.076
9195.054
8170.345
9120.229
9327.484
9422.005
9834.641
8382.36
9123.265
9102.464
9453.461
9716.999
9167.956
9345.12
9451.534
9517.974
9717.322
9144.915
10240.616
10619.622
10718.845
10774.989
9224.624
9402.854
9721.272
10082.935
10712.923
10856.168
11692.335
11667.432
11850.8
11890.981
10055.505
8989.755
7579.567
7850.773
9547.014
9787.555
10572.362
10106.33
9656.881
9518.019
9674.378
11013.73
11113.638
11849.938
12767.607
13821.688
12908.808
11003.745
10728.471
11391.468
11812.072
11281.407
10862.869
10494.767
10638.144
9496.552
11093.143
11582.702
12006.875
12097.799
13161.403
14629.58
14621.775
14885.977
14273.234
13356.799
11755.916
11836
13106.221
14297.153
14001.821
11591.168
12548.232
13671.083
14734.091
13095.087
12280.237
11991.382
11082.932
11192.687
13720.988
15930.141
13270.417
12613.668
13190.216
12165.114
12630.113
13275.189
14276.267
14475.872
12325.816
13053.082
13407.042
12346.733
11865.605
12674.218
12410.555
11890.443
12465.151
10450.071
9541.759
10342.303
12097.645
13566.586
11860.896
13170.449
14260.9
15292
14242.032
13787.454
12329.131
12325.954
11159.614
11250.122
10828.118
11370.001
11848.707
11606.668
12074.397
11361.514
4478.82
4150.85
4854.99
5027.68
5235.43
5305.84
5254.15
4306.93
5240.87
5178.54
5285.54
5222.84
4675.81
5427.42
5305.89
5423.17
5300.59
4919.38
5332.88
5268.68
5364.19
5233.88
4734.54
5222.26
5080.91
4958.87
5027.86
4527.86
4815.29
4693.23
4265.18
4493.34
3735.54
3609.34
3353.05
3532.45
3287.69
3463.24
3762.63
4560.74
4778.89
4907.9
4428.26
4800.35
4992.91
4926.39
4991.21
4747.77
5247.26
5260.56
5221.83
5293.62
5164.25
5545.607
5782.984
5910.555
5945.493
5546.832
6109.04
5160.422
5529.876
5511.216
5330.55
5895.288
6370.046
6198.04
6335.073
5965.152
6258.199
6053.626
5602.95
5467.715
5189.061
5671.489
5710.856
5868.041
5840.099
6248.468
6449.667
5835.7
6052.684
5752.466
5666.658
5688.693
5756.236
5868.451
5245.183
6780.301
7055.729
7269.557
7735.101
7781.972
6307.634
7142.078
6803.824
7158.181
7509.528
6830.431
7072.268
7788.406
7687.322
7426.769
6959.948
7946.29
8778.469
8782.484
9064.652
7396.741
7736.099
8541.099
8496.455
8318.864
6448.044
7625.685
7749.204
7821.238
7465.789
6858.41
7828.634
7929.836
8255.399
8440.746
7369.531
7675.299
7777.322
6067.994
7272.116
8176.337
8892.896
9327.066
9730.638
9804.06
6319.109
7325.299
7214.838
7655.553
7956.764
7675.301
8653.159
8834.605
8420.959
7823.035
6833.615
7363.124
7216.378
7880.251
7199.705
5963.968
6567.029
6362.625
5998.15
6060.088
5300.971
5769.895
5853.25
6008.947
6283.494
7213.816
7788.807
7703.957
7622.672
7585.531
8315.798
8812.497
9076.236
7869.704
7937.33
8567.202
9041.052
8686.095
7784.673
8040.014
6406.728
6739.046
6348.928
5737.611
6498.857
7574.03
7740.038
6884.369
6735.825
6749.192
5683.634
6597.853
6202.287
6392.748
6257.729
6124.585
6379.461
6753.125
6999.173
7006.894
6755.47
7618.722
7561.545
7348.703
6938.613
6334.031
6551.492
7309.226
7133.437
6714.492
5117.091
5627.232
5728.394
5794.472
5903.181
5788.961
6241.732
6449.694
6569.282
6556.209
6063.797
6697.852
7023.829
6968.271
6856.374
5535.47
6220.925
6369.424
6324.377
6420.409
5976.107
6725.06
6650.507
6544.469
6416.313
5848.28
6966.054
6875.698
6831.193
6828.735
5913.838
6501.586
6364.92
5724.981
5955.427
5083.416
6083.903
6339.769
6238.056
5892.278
5318.299
5948.652
5965.218
5786.242
6144.324
5738.325
6047.459
5959.054
6767.265
5954.947
5385.528
5919.886
5940.274
6015.393
6088.346
5534.235
5898.265
5782.231
5732.108
4687.235
5519.877
5896.665
6062.69
5957.234
6123.079
5964.687
6370.415
6300.968
6166.054
6067.207
5613.195
6067.605
6166.787
6224.98
6175.506
5964.08
6526.867
6316.402
6172.985
6065.81
5629.15
5986.535
5763.463
5488.857
5175.635
4208.65
4152.874
3854.798
3584.444
3953.479
4651.189
5157.926
5389.303
5635.086
5610.875
5557.162
5801.542
5955.248
6010.883
6183.007
5749.109
6130.466
6225.758
6206.647
6515.666
5798.709
6426.902
6393.56
6446.378
6252.971
5705.663
6140.605
6326.784
6473.679
6390.35
5949.564
6231.535
6451.015
6320.924
6147.199
5600.842
5940.604
6255.248
6233.304
6277.269
6015.587
6655.427
6828.938
6629.88
6758.032
6588.455
7198.525
7424.724
7276.293
7649.367
6333.389
6749.424
7115.644
7054.034
6989.046
6463.404
7051.245
7366.375
7076.395
7325.751
5677.811
6703.469
7491.21
7904.075
8432.012
7603.385
8492.245
7837.129
7989.078
8138.928
7024.4
7543.091
7878.856
8042.212
8275.286
7450.285
8215.249
7269.125
7780.008
